x	BH.Q	ADJ.P	PER	LAG	AMP	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0262975	0.138949132207917	0.0089799031986532	24	8	740.285885816707	8965.94654937607	8982.16061889007	11090.2680679422	7615.20635603639	7946.72317915913	6256.32530191923	8448.78806413396	8453.45829283268	9118.65262188914	7246.20852030026	7224.86872456827	6559.36197936559
FBgn0042119	0.138949132207917	0.0089799031986532	24	8	723.05908605098	3570.67270127077	3674.98106585514	5070.37252810397	4149.07303150651	2822.97493824805	3080.64173347502	3522.30005255019	3877.08440343591	3909.32898216951	3769.59909684649	2495.91440767742	2548.11273538038
FBgn0035087	0.138949132207917	0.0089799031986532	24	10	722.955434567731	3111.12916056962	3733.78076290882	3958.80116034742	4179.55290685275	3054.43289492259	2480.37751261698	3172.53894920116	3535.73335598186	4150.22256088486	3814.90677829897	3069.0365474381	2497.92055251941
FBgn0024289	0.138949132207917	0.0089799031986532	24	8	711.831427589681	2070.85443657734	2761.55818576259	3526.2257967506	2241.22333405299	1917.44644108275	1424.91292427492	3014.1177435666	3712.95653407181	2997.67138685879	2951.04031860498	1997.10308020337	1813.79422448285
FBgn0036975	0.138949132207917	0.0089799031986532	24	2	684.54446955789	3623.99526401035	2595.2969734039	3502.11942973901	1951.66451826374	2010.02962375257	2098.78097221437	4513.97565145742	4333.67416767752	2510.69255747301	1948.23030245672	2063.98281126134	2017.31321252187
FBgn0022774	0.138949132207917	0.0089799031986532	24	6	597.33310645361	1365.05760613338	1654.50182054499	1620.4835602234	884.868881145442	743.913994083778	499.505583785442	1665.48007741786	1833.34322162022	1119.32447351361	1094.43221641884	707.810487030216	552.114011470709
FBgn0035091	0.138949132207917	0.0089799031986532	24	8	594.296128137087	3803.3529750435	4012.57242997369	5251.17028069088	2729.85383569735	3171.38007303183	2266.71203400203	4409.04732045272	4487.32579006093	4510.52459456689	2933.9240833896	2734.63789214824	2562.55158250477
FBgn0036891	0.138949132207917	0.0089799031986532	24	6	592.399111204885	2555.60500693721	2383.4153064346	2271.35546953627	1919.27965070836	1628.32702853491	1494.22914977877	2752.82562518233	2828.58668478549	2084.97545715707	1775.05427557168	1503.86506365081	1508.51574242433
FBgn0027111	0.138949132207917	0.0089799031986532	28	12	548.034482113271	7088.99234094267	7394.56879844065	8161.34447603423	8702.00441135066	7236.91877869055	7839.87948456378	6779.19315020611	7148.29252315542	7518.57932533583	8404.07149075257	7868.58613600126	8029.37412945821
FBgn0042138	0.138949132207917	0.0089799031986532	24	2	547.659334391011	4228.96397581946	3813.87000544745	3293.19758230525	3285.1590646616	3261.5268561577	3807.39020087101	4328.80800850794	4179.14952471238	3387.04678348922	3297.39237237506	3281.7512476086	3890.23795379984
FBgn0037443	0.138949132207917	0.0089799031986532	20	10	514.966650096444	4550.83835453841	5275.75212874762	5658.30003466436	5339.69316221889	4746.91844478131	4930.02721392813	5084.90921721833	5710.42762505613	5759.6408669573	4708.97835896128	4536.67509009918	5129.22854990223
FBgn0010387	0.138949132207917	0.0089799031986532	24	6	513.534206555449	1858.53368675972	2124.89939697445	2192.34015544274	1553.52114655352	1400.11760458563	1137.64361857857	2204.52366022636	2470.64824627868	1875.23191017215	1845.53289116443	1394.25661552802	1335.24957693165
FBgn0030258	0.138949132207917	0.0089799031986532	24	22	510.338750700953	2477.07541453891	1961.67954825647	1722.26599871677	1644.96077259223	2195.1959890922	2643.30637256416	2869.06975658951	2345.80630309216	1734.01843299418	1888.82689788569	2461.54565699485	2629.24530493648
FBgn0030484	0.138949132207917	0.0089799031986532	24	8	441.393989268244	2209.49309970027	2449.31151864993	2128.0565100785	2392.6702146796	1797.25073024825	1604.99219053234	2356.77261109593	2629.53799215243	2739.12612349619	2548.3053723607	1769.52621757554	1689.34511355359
FBgn0034497	0.138949132207917	0.0089799031986532	24	4	438.569311658505	2210.46260084099	2723.03424631363	2311.53274788892	1295.39470221507	1317.28002009158	1777.92545416049	2156.17433123399	2076.04294333947	1988.41035879272	1695.51412368843	1531.7316182583	1931.36769392431
FBgn0027930	0.138949132207917	0.0089799031986532	24	6	429.404118339548	2105.75647764325	2249.59530624346	2453.49246473494	1978.33440919169	1967.79869832423	1639.29300315279	2665.38534934507	2900.17437248685	2451.50749718518	1952.25765191916	1743.51743327522	1844.73461117797
FBgn0034724	0.138949132207917	0.0089799031986532	24	6	426.392457325549	1867.2591970262	1882.60409359807	2286.08713826558	1405.88425034518	1363.57161142649	1279.8490709009	1979.23636130449	2018.42358494569	1878.34691334519	1331.03899733735	1301.36810016973	1360.00188628775
FBgn0043783	0.138949132207917	0.0089799031986532	24	6	410.430779564176	1021.8542023186	1457.82697177922	1852.172532057	937.256166896787	747.162526809035	829.650905257365	1332.17832010879	1858.66081849022	1285.45797607592	1338.08685889663	791.410150852682	756.320563658506
FBgn0036910	0.138949132207917	0.0089799031986532	24	4	395.561275016682	1359.24059928906	1437.55121417451	1048.62696500407	781.046805747323	766.653723160575	893.964928920726	1503.97274440081	1429.13469228205	979.149330726652	873.934833350094	782.121299316853	761.133512699969
FBgn0035734	0.138949132207917	0.0089799031986532	24	4	394.249791345541	1025.73220688147	1049.27045604416	958.897710016493	458.150626298125	450.733915629363	1004.01336941137	1387.72861299363	1553.97663546857	1225.23458139708	622.225491947417	576.837680375019	840.203389809722
FBgn0030925	0.138949132207917	0.0089799031986532	24	6	388.936316849416	1248.71746924701	1265.2072745344	1549.50370180039	904.87129934141	863.297571736961	724.604666607207	1524.54692695075	1662.23118760234	1378.90807126723	941.392936846011	825.778901535252	1049.91045518776
FBgn0051324	0.138949132207917	0.0089799031986532	24	12	387.525679433137	758.149892042829	909.367728571602	1158.44485916797	1461.12902441024	901.467831258727	600.264220858042	653.23029596068	691.432300725341	1378.90807126723	1447.8321317482	1021.77366894126	565.177730297538
FBgn0037697	0.138949132207917	0.0089799031986532	28	26	383.380127078177	1317.55205023811	1242.90394116921	1080.76878768619	687.702187499472	715.489332737782	1294.85567642235	1609.92978453301	1615.96109677097	1145.28283328897	758.148536304862	716.170453412463	1401.94329936336
FBgn0033876	0.138949132207917	0.0089799031986532	24	20	376.923278719216	3207.10977350087	3295.82439864691	2623.57627642781	3242.29673995596	3510.03960963983	4286.17237703159	3181.79733134864	2937.71425750098	3088.00647887705	3060.78559145655	3581.7811522159	3953.49385548765
FBgn0036579	0.138949132207917	0.0089799031986532	24	0	359.789718178991	2032.07439094855	1885.64545723877	1443.70353547176	1488.75141144276	1768.82606890226	2426.06789263458	2081.0785649267	1822.86697463954	1764.1301303336	1385.40821508033	1877.27689539116	2462.85478093161
FBgn0050431	0.138949132207917	0.0089799031986532	24	6	343.338545516432	986.952161252686	1143.55272890609	1289.69063511995	741.041969355387	804.82398268234	649.571638999952	1109.97714856941	1548.73851197823	1419.40311251679	834.668176091276	727.317075255458	657.31132623412
FBgn0038321	0.138949132207917	0.0089799031986532	24	22	334.423988724947	2007.83686243056	1689.98439635324	1526.73657740056	1843.07996234277	1955.61670060452	2443.93289920774	2360.88744760592	1914.53413572055	1458.85981937534	1991.52430917798	2129.93365716573	2350.09426053161
FBgn0028527	0.138949132207917	0.0089799031986532	24	22	330.739310590834	1780.00409436143	1631.18469929956	1414.24019801315	1425.88666854115	1905.26444336304	2147.37379009335	1766.29357191258	1782.70802788024	1344.64303636375	1401.5176129301	2024.04074965727	2200.89284024625
FBgn0035423	0.138949132207917	0.0089799031986532	24	8	324.251405974131	3997.25320318745	4124.08909679964	4273.52317410982	4421.4869174135	3670.02984635873	3473.67187808445	3987.27657817889	4220.18149205341	4109.7275196353	3936.73409953786	3543.69686091899	3522.3911342023
FBgn0010215	0.138949132207917	0.0089799031986532	28	12	320.812312022557	3431.06453700713	3189.37667122214	3554.34989159745	4134.78558993796	3474.30574966201	3080.64173347502	2998.68710665415	3054.69901545198	3265.56165974053	3610.51879307999	3515.83030631151	3129.79200524865
FBgn0035298	0.138949132207917	0.0089799031986532	28	2	306.669367914925	1271.01599548357	1178.02151683412	1025.85984060424	749.614434296516	863.297571736961	781.05808737838	1575.98238332561	1642.15171422269	1097.5194513023	986.700618298493	900.089713821889	873.894033099965
FBgn0037120	0.138949132207917	0.0089799031986532	24	18	300.478973176891	1614.21939929835	1905.92121484349	1556.19991485917	1970.71444035513	2191.13532318563	2172.38479929577	1588.32689285558	1691.04086679922	1783.85848376287	2005.62003229653	2330.57285033965	2095.69552548284
FBgn0085244	0.138949132207917	0.0089799031986532	24	8	295.417697946222	1333.06406848963	1076.64272881053	2067.79059254953	1401.12176982233	937.20169123655	664.578244521403	1479.28372534088	1512.94466812755	1355.02638027389	937.365587383568	763.543596245194	682.751199738997
FBgn0027550	0.138949132207917	0.0089799031986532	24	4	292.651249572609	3275.94435449197	3375.91364118555	3198.11135687065	2879.39572411482	2783.99254554497	3197.121576332	3492.46748785277	3966.13250277175	3319.55504807328	2864.45230516246	2882.33063156793	3323.68509520474
FBgn0038197	0.138949132207917	0.0089799031986532	24	8	274.91034120321	2359.76577651182	2295.21576085408	2737.41189842697	2252.65328730783	1925.56777289589	1913.69950411647	2275.50459002366	2654.85558902243	2692.40107590054	2323.78063982951	1977.59649197812	1941.68115615602
FBgn0034142	0.138949132207917	0.0089799031986532	28	14	271.494896084334	2226.94412023322	2358.0706094287	2654.37885649817	2608.88683041697	2959.41331270883	2534.68713259937	2245.67202532624	2490.72771965833	2510.69255747301	2637.91389790005	3040.24110767703	2517.85991283404
FBgn0037215	0.138949132207917	0.0089799031986532	24	2	270.166649889778	3451.42406096224	3393.14803514956	3133.82771150642	2691.75399151455	2909.87318864866	2694.75759149485	3716.72607764715	3320.97029287778	3011.16973394198	2548.3053723607	2860.03738788194	2810.07467606574
FBgn0039486	0.138949132207917	0.0089799031986532	24	8	260.406358823873	1216.72393160326	1180.04909259459	1873.60041384508	965.831050033884	756.09599180349	665.292844784329	1165.52744145425	1402.94407483033	1472.35816645853	716.868204314823	756.11251501653	712.316458136557
FBgn0029839	0.138949132207917	0.0089799031986532	24	18	259.159896771799	549.707146788087	578.872879614699	535.697044701952	714.372078427429	854.364106742505	1164.08382830684	641.914495558212	535.16161659676	569.007246275933	846.750224478604	959.538363651198	1014.84468359996
FBgn0046114	0.138949132207917	0.0089799031986532	28	4	251.152240358639	1726.68153162184	2423.96682164404	2161.53757537237	1900.22972861696	1713.60101257289	1104.77200648397	2193.20785982389	2307.39339749631	2229.30393750808	1991.52430917798	1828.04598225127	1027.22083827801
FBgn0046214	0.138949132207917	0.0089799031986532	24	6	251.061507962049	2180.40806547867	2089.41682116619	2916.87040840213	1967.85695204142	1805.3720620614	1754.34364548392	2181.89205942142	2373.74296170733	2089.12879472113	1981.45593552187	1796.46388702945	1921.74179584139
FBgn0267978	0.138949132207917	0.0089799031986532	24	8	240.912344847153	2110.60398334685	2033.65848775321	2446.79625167616	2144.06873138686	1962.11376605503	1707.18002813079	2212.75333324634	2394.6954556687	2584.41429923503	2085.16018417977	1954.37436313855	1705.15908897554
FBgn0015037	0.138949132207917	0.0089799031986532	24	6	236.536657598511	1290.40601829796	1510.54394155149	2073.14756299655	1163.95023978442	887.661567176386	1023.30757651038	1234.45095299656	1222.22881441348	1200.31455601274	1123.63050002155	861.076537371404	1149.60725676093
FBgn0017561	0.138949132207917	0.0089799031986532	24	4	235.76724028671	1258.41248065421	1208.43515324119	1178.53349834429	793.429255106731	921.771160791581	980.431560734801	1312.63284668634	1315.64201665794	1079.86776665506	819.565615607115	932.600694197292	961.902244143864
FBgn0031359	0.138949132207917	0.0089799031986532	24	14	228.694117539033	2203.67609285595	2116.78909393256	2338.31760012402	2479.34736019546	2538.72832478809	2250.99082821766	1942.20283271459	2214.85321583357	2579.22262727996	2565.42160757608	2493.12775221667	2346.65643978771
FBgn0032221	0.138949132207917	0.0089799031986532	24	18	218.281564565049	1746.07155443623	1584.55045680871	1736.99766744608	1846.88994676105	2045.76348373039	1999.45153566762	1712.80069728273	1538.26226499754	1699.7533980907	1697.52779841965	2160.58686723397	2062.0048821926
FBgn0031002	0.138949132207917	0.0089799031986532	28	2	214.021946600403	711.613837288282	837.388789074853	668.282063265685	497.202966585491	448.297516085421	430.189358281597	822.967301997707	866.909437651848	589.773934096223	562.822087376385	442.149333105489	422.851951499983
FBgn0039081	0.138949132207917	0.0089799031986532	24	14	213.011056603997	2030.13538866712	2318.5328820995	2541.88247711076	2443.15250822181	2712.52482558932	2527.54112997011	2315.62424599605	2378.98108519767	2469.15918183243	2861.43179306563	2789.44211620963	2407.84964902917
FBgn0000395	0.138949132207917	0.0089799031986532	24	12	198.953066564884	677.681297363092	930.657274056556	1037.91302411003	1755.45032072234	864.921838099589	847.515911830521	560.646474485938	842.464861363579	1009.26102806607	1762.97222718435	813.703394538673	730.880690153629
FBgn0032116	0.138949132207917	0.0089799031986532	24	14	197.509472765993	374.227440317816	245.336667017088	412.486724420503	654.364823839525	450.733915629363	252.253892812963	205.741825499427	281.112627315101	472.442147911587	765.196397864137	681.801702729893	362.346306407302
FBgn0051300	0.138949132207917	0.0089799031986532	24	0	189.602632628467	747.485379494912	637.672576668381	512.929920302119	416.240797697049	620.469750524024	1034.02658045427	791.077319045296	599.76513964433	469.327144738544	390.652897856954	540.611159385283	817.513772899967
FBgn0004055	0.138949132207917	0.0089799031986532	24	14	182.626435922712	3057.80659783003	2953.16409512717	3195.43287164714	3606.15025190166	3371.97696881643	3072.78113058283	2941.07939551431	3238.033337614	3324.74672002836	3288.33083608457	3326.33773498058	3117.41585057061
FBgn0011204	0.138949132207917	0.0089799031986532	24	22	180.33163494876	1525.99479549286	1307.78636550431	1124.9637938741	1093.46552804625	1437.47573092608	1760.06044758733	1588.32689285558	1493.73821532962	1278.18963533882	1292.77917744415	1495.50509726857	1525.70484614384
FBgn0003189	0.138949132207917	0.0089799031986532	24	16	178.295200953773	613.694222075589	599.148637219417	599.980690066186	756.281907028505	1107.74965931253	745.328074232068	568.876147505915	582.304728009852	503.592179642021	905.146791684025	954.893937883284	723.317484517044
FBgn0038747	0.138949132207917	0.0089799031986532	24	6	175.402744526919	1761.58357268775	1787.30803285589	1736.99766744608	1686.8706011933	1514.62838315092	1477.79334373146	1886.65253982974	1889.21653885055	1768.28346789765	1551.5363804061	1539.16269948697	1603.39959495603
FBgn0029765	0.138949132207917	0.0089799031986532	24	8	173.332364183949	654.413269985818	711.679091925601	942.826798675435	703.89462127716	553.062696474948	462.346370113277	935.096596894895	1238.81620546624	892.96757627245	739.018626358259	600.059809214593	470.293877765835
FBgn0261393	0.138949132207917	0.0089799031986532	24	6	169.520372221555	457.604538419713	490.673334034175	658.9073649834	290.511311893821	295.616477998357	234.388886239807	540.072291935995	558.733172303306	480.748823039703	335.276842748365	248.941221160233	296.340148124378
FBgn0032495	0.138949132207917	0.0089799031986532	24	8	146.853917738538	516.744108003616	569.748788692575	878.543153311201	408.620828860489	354.090067052977	331.574521997775	478.349744286167	637.305024658459	656.22733512115	314.133258070541	309.318756143126	295.652583975598
FBgn0030734	0.138949132207917	0.0089799031986532	24	6	146.068585943507	2243.42563962546	2405.71863979979	2661.07506955694	2178.35859115137	2059.56974781273	2170.95559876992	2313.56682774105	2493.3467814035	2211.65225286084	2175.77554708474	2107.64041347974	2257.27310044625
FBgn0035266	0.138949132207917	0.0089799031986532	28	2	142.475318654362	770.753406872186	828.26469815273	683.013731994988	544.827771813986	618.033350980082	555.244404293688	774.617973005342	845.08392310875	689.454035633613	641.35540189402	602.846464675342	521.861188924369
FBgn0036319	0.138949132207917	0.0089799031986532	24	18	141.866081500771	1429.04468142088	1461.88212330017	1287.01214989644	1489.70390754733	1493.51292043675	1626.43019842012	1387.72861299363	1258.89567884589	1425.63311886288	1588.7893629337	1684.06878344591	1559.39548943408
FBgn0015663	0.138949132207917	0.0089799031986532	24	20	139.771193003076	566.188666180323	535.280000764555	459.360215831923	441.958192520436	679.755472759959	711.027261611609	642.943204685709	501.986834491252	465.173807174486	496.370821246078	743.108122866368	694.439790268265
FBgn0034590	0.138949132207917	0.0089799031986532	24	0	138.359345564309	729.064857821237	767.437425338576	566.499624772314	564.830190009954	600.16642099117	796.064692899831	731.412189650462	677.463971417759	565.89224310289	533.623803773675	574.979910067853	866.33082746338
FBgn0030588	0.138949132207917	0.0089799031986532	24	6	129.686568923703	449.848529293955	667.072425195222	449.985517549639	536.255306872857	216.839559410883	246.537090709553	431.029124421299	541.272760668828	419.487093969849	368.502475813519	243.367910238736	290.152070785354
FBgn0030336	0.138949132207917	0.0089799031986532	28	4	128.506443626097	2714.60319401525	2888.28167079208	2658.39658433343	2706.99392918767	2476.1940698269	2510.39072365988	2638.63891203015	2592.87112772003	2756.77780814344	2667.11218150276	2547.93197627806	2415.41285466576
FBgn0027074	0.138949132207917	0.0089799031986532	24	0	126.821884592709	715.491841851161	567.721212932104	523.643861196158	456.245634088985	563.620427832033	1144.07502094491	671.747060255629	686.194177234998	542.010552109557	509.459706999018	684.588358190642	1232.80251876336
