pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44
FBgn0000075	0.0084204906194937	0.0247995400549613	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	43.8086556031311	37.2287845060317	42.666301344531	77.3755237626472	73.5920767199478	47.8487532756199	52.1751952934355	44.0561093121021	59.4892135988076	75.8006387533696	71.5762817816286	57.341434106198
FBgn0002036	0.0228524121894623	0.0453038835841982	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1354.86281231147	1066.01446366052	906.868052107286	1320.54227221585	1102.99449927247	993.990138801085	1277.2487807833	1059.3957448538	869.059816052145	1011.39709422353	1065.69130652647	790.947718068033
FBgn0002031	0.00308025694235801	0.0136535663185095	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1706.40056093172	1574.50517886485	1650.60024613254	1976.68671372309	1956.83991952922	1911.24171102806	1757.26057748291	1724.33562726204	1709.66826907877	1813.80099874134	2008.68041571301	1854.94988426082
FBgn0002021	0.0408924674120875	0.0654178091888732	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	665.677864408554	612.912915648082	504.466268838278	612.814148200166	551.497249636236	515.502606044886	644.885413826863	609.613605597692	503.502909300052	558.758994239124	627.144564181889	540.64780728701
FBgn0051800	0.00833164954201524	0.0246386582521167	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	346.195229644256	390.448227746186	488.57098010208	360.054103908852	463.718748488346	519.113832707197	375.661406112736	399.578665853949	449.186670796793	386.583257642185	419.232507578111	549.749622224502
FBgn0015772	0.000344484090892	0.00391795173412282	0.00852067500176447	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3560.2546456008	4033.42099453153	4806.23335733981	3576.81254513464	4214.25470662545	4481.53228792787	3484.25954169562	3791.89908288581	4574.63430949671	3797.61200154382	4065.07835261377	4472.63186028345
FBgn0010309	0.000241183369247098	0.00333716534791716	0.00620978491571997	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	540.66292037035	514.846849144389	403.238377413018	542.660339988699	522.237749253606	385.498446201692	499.838370911112	477.445277661386	414.700170159803	547.930331560072	481.719737704929	388.647497830898
FBgn0032783	0.0108152650062087	0.0288559901424277	0.0807269735547485	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3272.82712469246	2991.01502836264	2189.36687487525	3910.04313413911	4825.15760855369	3744.84204881644	3152.42529962937	3053.19083139684	2847.72279009944	4195.02392186505	5213.70725549038	3945.63677540267
FBgn0032773	0.00353933415818248	0.0148682447264124	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	15572.3743112203	11838.7534729181	7083.44261733615	10500.3744114163	13158.7953084427	14860.1977154095	14555.8359829626	11514.0129406838	10498.5529564156	11085.3019845463	11707.8346628521	14653.011867868
FBgn0000964	0.00682841484702057	0.0218333433690527	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1260.83447833402	845.365814027207	886.789792651036	1008.97682986492	1149.98703019003	1096.00729201137	1105.07063631496	791.985406936161	891.476041466189	1014.64569302725	1159.99021744512	1204.17011623016
FBgn0032791	0.045622354929815	0.0700713398283416	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	106.850379519832	73.5495498777699	78.6398495369787	112.452427868381	66.498864505977	97.5031198823953	93.9153515281839	77.8666118074363	64.662188694356	96.3750978435699	78.3930705227361	98.2996013249109
FBgn0002044	0.0078463816024015	0.0237360335829455	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2210.73435226532	2302.7365245682	2355.01251538931	2041.68215368372	2386.8659100012	2620.84775017216	2183.01017107734	2474.31404624946	2626.14702350678	2125.66648389806	2415.41547726575	2538.49618606645
FBgn0053116	0.00467817802245678	0.0174825393548809	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	772.528243928386	807.229010386882	982.161525068223	1006.91348256458	941.623921404634	771.899699068962	781.584425495664	807.353817161313	871.64630359992	1118.60085474615	898.679982369337	826.444796324251
FBgn0032803	0.000962134936338427	0.00696504906305927	0.0144599987714484	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	103.644868134237	208.844400887495	228.390201314842	134.117574521922	85.1185465676505	96.6003132168175	98.0893671516587	211.059500425419	185.364940923821	157.015608846266	103.387962573464	96.4792383374126
FBgn0000464	0.0238833811837321	0.0464707075596712	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	676.362902360537	645.601604482647	611.550319271611	719.076534167535	583.416704599104	434.25000614289	780.540921589795	618.834651732783	482.811008917858	843.552822698213	486.264263532334	504.240547537043
FBgn0032805	0.0309124269230848	0.0544670379451353	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	70.5212504830891	59.9292628633681	45.1760837765622	122.769164370067	59.4056522920061	53.2655932690863	74.0887773166784	67.6210049906684	56.0405635351086	116.94955693377	69.3040188679261	57.341434106198
FBgn0032801	0.0276656153935649	0.0506507362820218	0.119603431762293	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	266.057445004382	220.64864963331	240.939113474998	295.058663948228	248.262427488981	240.146573043677	260.875976467177	246.919124284107	254.3379421978	291.29102606652	222.681765542845	239.377732856033
FBgn0032796	0.017884464693897	0.0393486006087323	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1648.70135599101	1569.96508319338	1560.24807857942	1665.12127137217	1966.59308632343	1836.30875778511	1624.73558143758	1647.49357613628	1729.49800694504	1831.12685902783	1909.83697896695	1783.04554625463
FBgn0032787	0.00234771172482243	0.0116563649926982	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	373.976328319412	282.393950765265	281.095632387498	352.832388357671	335.154277110124	242.85499304041	428.88010531204	258.189291782552	238.819016911155	376.837461231037	295.394178781325	278.515537087248
FBgn0032833	6.31451034860135e-05	0.00183099035686329	0.00304058404098423	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	9270.33892714063	7195.14362014134	5191.0666635846	8737.24414327813	7116.26515366628	6609.44759869459	8686.12651245114	7168.85108969252	5755.79695631361	8708.41052649426	7003.11430003109	5916.17970936964
FBgn0032835	0.049295058319936	0.0735244542101932	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1591.0021510503	4144.19932891533	3588.15228366065	2671.00308028658	5385.52137345739	4271.17833484826	1615.34404628476	3479.40807497439	5075.55073124899	2954.0591788456	3616.30642715752	4050.30764718383
FBgn0014000	0.000558749890022613	0.00512642042915664	0.0134283038338496	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2141.28160557743	1965.86142574533	1139.44122414218	2159.29294980294	1716.55735578095	1318.09773174349	2448.06016316799	2067.56345562377	1475.16006474724	2344.40547001493	1793.95157036812	1506.35037215488
FBgn0032820	0.0199872936780796	0.0419261239916566	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3561.323149396	2872.97254090449	1965.15964428046	2910.35136712571	2784.08579398357	3306.98081601124	3546.86977604774	2952.78388459252	2708.05246251963	2493.84101498586	2714.21805041763	3425.01296097815
FBgn0045064	0.0207917792956141	0.0428674983518506	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1487.35728291606	1131.39184132965	936.14884714765	1218.40658084915	1120.7275298074	1086.07641869001	1414.99129635797	1069.64135167057	849.230078185876	1231.2189466083	1103.18364460256	1048.52908079905
FBgn0032845	0.00367817578278454	0.0152109816239395	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	695.595970674107	621.993106991017	580.596335943225	664.397830708598	591.396568339822	583.213105963216	747.148796601996	641.374986729673	569.027260510333	674.625684904989	591.9244890195	553.390348199498
FBgn0015803	0.00250761939122037	0.0121128369786045	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1411.49351345698	1829.65855560131	1893.21254789556	1527.90867589974	1691.73111303205	1872.42102440822	1596.56097597913	1709.99177771857	1761.39802003426	1582.06761740961	1641.70995515005	1892.26732550454
FBgn0032873	0.0246115577486818	0.0472691278043018	0.119603431762293	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	315.208619583504	335.059060554285	272.729690947394	351.800714707503	319.194549628689	251.883059696188	328.703730348644	274.582262689381	259.510917293349	371.423129891511	341.975568512226	263.952633187261
FBgn0032880	0.00071591774254163	0.00593462192365478	0.0138766934089023	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2811.23348516678	2631.43945118243	1942.57160239217	2796.86726560716	2542.91657870856	2282.29525058051	2919.72392862065	2471.24036420443	2150.23331471632	2737.48592526455	2636.96111135175	2269.99264541044
FBgn0014859	0.000399786598839776	0.00423435796562586	0.00852067500176447	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	303.455077836323	848.997890564381	933.639064715619	1062.62385967369	333.380974056631	401.748966182092	231.657867102854	855.508169200123	782.843564459671	724.437533228632	376.059512217763	360.431871524673
FBgn0032876	6.79245029739129e-05	0.00188371886069663	0.00304058404098423	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1572.83758653193	1834.19865127278	2168.45202127499	1445.37478388625	1872.60802448831	2076.45533082879	1549.60330021503	1780.68646475427	2093.33058866529	1687.10564539643	1908.7008475101	2102.51925056059
FBgn0011202	0.0048592690477442	0.0178526359272702	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2659.50594624862	2476.16817921825	1833.81436367082	2220.16169516289	2658.18127718559	3045.1668829937	2515.88791704946	2432.30705830071	2328.70095551274	2317.3338133173	2611.96621930102	2875.26333875364
FBgn0032897	0.0205835161196665	0.0426269014401541	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	8535.20831604418	9202.77392606417	7412.22411593224	8706.29393377307	7775.04723803883	6796.32857846918	9097.26705136341	8974.12701080703	6579.16215902175	8778.7968339081	7325.77563377685	6265.68940296932
FBgn0051675	0.0364032507360535	0.0607164632286103	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	278.879490546762	360.483596314502	589.79887152734	267.203475393675	312.101337414719	376.470379545915	305.746644419532	378.062891538737	443.15153318532	325.942746639489	360.153671821846	488.767462143307
FBgn0032900	0.0110997544255296	0.0293391672412063	0.0807269735547485	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	888.995157605002	689.186522928733	438.375331461455	916.126201349743	852.958768729998	689.744292501389	902.630878576434	639.325865366319	487.983984013407	885.784607146519	660.092376430575	610.731782305696
FBgn0032891	0.025184109716102	0.0479281186107374	0.119603431762293	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	25.6440910847597	20.8844400887495	19.2416653122395	34.0452304555648	37.2393641233471	30.695426629643	34.4356288936674	12.2947281801215	18.1054128344197	28.1545229655373	34.0839437055374	30.0359892937228
FBgn0032881	0.0339301574463982	0.0579832244993943	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	785.350289470765	562.063844127649	447.57786704557	597.339043447637	568.343628644416	540.781192681063	699.147616932036	595.269756054217	485.397496465633	691.951545191474	627.144564181889	558.851437161994
FBgn0032919	0.00678078717135501	0.0217433259695268	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	948.831370136108	1173.16072150714	1244.85208628749	875.890928993167	976.203330947742	1187.19076523472	1030.98185899829	1102.42729348423	1328.59243704004	978.911106186373	1113.40882771422	1291.54753963008
FBgn0032921	0.0468980994465769	0.0712938635693249	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	126.083447833402	102.60616217516	95.3717324171869	135.149248172091	140.090941225925	97.5031198823953	164.873617127256	100.406946804326	118.11626468169	129.943952148634	129.518986081042	88.28760489367
FBgn0010100	0.0465909555676172	0.0710018247220399	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	15622.5939895946	16964.5214860046	17275.669073815	14766.3449548636	17143.4072696409	18316.1416312411	17112.420552341	16958.5284031143	17479.4828478583	15545.6281420482	17441.8901255804	18736.0860488268
FBgn0026577	0.00244826527095325	0.0119463220809179	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2584.71068058474	2704.9890010602	3045.2026841979	2549.26558956668	3033.2348729993	3249.20118941426	2605.62925295417	2725.33141326027	3496.06900207485	2542.5699970416	2884.63776894532	3492.36639151558
FBgn0011829	0.000402723417531787	0.00424994861558661	0.00852067500176447	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	120.74092885741	142.559004084072	188.233682402343	154.751047525294	134.771032065447	105.628379872595	102.263382775134	141.389374071397	166.397365573476	184.087265543898	143.152563563257	106.491234768653
FBgn0032924	0.0164252885923606	0.0374723110241968	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1026.83214718559	933.443670053672	638.321331879944	880.017623593841	953.150391252336	813.428805685538	1036.19937852763	903.662521238932	709.559750606067	954.005182024551	1052.05772904426	783.66626611804
FBgn0032922	0.00920498109134037	0.0261650450942551	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	270.331460185175	218.832611364723	167.318828802082	230.063223987604	235.849306114532	145.351873158015	315.13817957235	237.698078149016	147.429790223132	275.048032047941	210.184319517481	201.150110118568
FBgn0032910	0.0144533556870033	0.0347050216424492	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1379.43839960103	1218.56167822182	967.939424620046	1358.71419727209	1181.01983362615	1106.8409719983	1250.11767923071	1099.3536114392	1052.70043194412	1214.97595258972	1222.47744757194	1056.72071424279
FBgn0023091	0.0422041770734614	0.0667198441594413	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	43.8086556031311	33.5967079688578	37.6467364804685	24.7601676040471	25.7128942756444	27.9870066329098	28.1746054584552	23.5648956785663	43.9702883121621	44.3975169841165	36.3562066192399	48.2396191687063
FBgn0032943	0.0173455906735134	0.0386714530243219	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1302.50612634675	1070.55455933198	771.339800777599	1032.7053238188	809.512843919426	873.916852279246	1318.98893701805	1038.90453122027	759.565176529702	1351.41710234579	720.307343643691	790.947718068033
