logFC_INC1	logCPM_INC1	LR_INC1	PValue_INC1	FDR_INC1	logFC_WAKED2	logCPM_WAKED2	LR_WAKED2	PValue_WAKED2	FDR_WAKED2	logFC_WT2U_old	logCPM_WT2U_old	LR_WT2U_old	PValue_WT2U_old	FDR_WT2U_old
FBgn0036550	-0.126867065539118	3.89467632188823	7.55400378296756	0.00598768901314168	0.0192903078936667	-0.20406681209675	3.89467632188823	19.8342728103215	8.44547280871242e-06	0.000109459727417926	-0.158167636140062	3.89467632188823	12.0829740203221	0.000508843645803727	0.00274111610770984
FBgn0014033	0.279145140291522	5.89027893912897	7.45819571769704	0.0063148269568167	0.0201745872556339	-0.265675766811556	5.89027893912897	6.74189692389911	0.00941744358253804	0.0467116906439924	-0.642307359748444	5.89027893912897	38.8025333993684	4.6891887565412e-10	9.8709999802531e-09
FBgn0037470	0.0871018619471067	5.59320836821581	7.44000561599972	0.00637896911870545	0.0203252715299271	0.105836887655707	5.59320836821581	11.2152102543975	0.000811296174179869	0.00618677926456591	0.0850238809932075	5.59320836821581	7.25087176180269	0.00708665999381023	0.0255653594804951
FBgn0034484	0.154734584705622	3.60390116272732	7.37865138141765	0.00660026457615371	0.0209052030788361	0.170752687692183	3.60390116272732	9.2047831511527	0.00241383588411635	0.015527011482919	-0.17329452384045	3.60390116272732	9.10611146643795	0.0025475686862722	0.0108931307487121
FBgn0037653	0.121476174587497	5.38744813457484	7.23744441996062	0.00713985346073217	0.0223117508798998	0.262615208174178	5.38744813457484	34.4759195608285	4.3155745616419e-09	1.20508959625091e-07	0.118683115070151	5.38744813457484	6.99752157262955	0.00816226471836844	0.0285738930820661
FBgn0039226	0.116390341863926	5.38344672973075	7.23075520531858	0.00716650537478749	0.0223731383571429	0.213355907271359	5.38344672973075	24.7645917508279	6.47765479287545e-07	1.08088811160559e-05	0.247498757918012	5.38344672973075	33.4458754187155	7.32750080010938e-09	1.21213821525816e-07
FBgn0039930	-0.125184522944374	4.88835797061772	7.08810959162857	0.00775970565515323	0.0238748669338444	-0.178477214072877	4.88835797061772	14.5791587843827	0.000134392723116849	0.00128080945473949	-0.235352249009179	4.88835797061772	25.2788565487325	4.96117398750993e-07	5.75977266089335e-06
FBgn0263974	-0.319531864211613	1.83205799549374	7.01702299464105	0.00807383579787392	0.0246985625269998	0.425106422401106	1.83205799549374	13.879818880455	0.0001948798524005	0.00177879931420726	0.285143387950741	1.83205799549374	6.18551187505893	0.0128800439603967	0.0414176213690952
FBgn0024361	0.838677756296171	0.564883352485822	6.9976050131103	0.00816188425584559	0.0249281018502835	1.830293003881	0.564883352485822	33.5938346140336	6.79076306119911e-09	1.80171547368878e-07	1.40166530892321	0.564883352485822	19.7994263079735	8.60084877274666e-06	7.61357944042214e-05
FBgn0034708	-0.0614627939482527	6.67349245181653	6.95886957120016	0.00834047127597463	0.0253925727531103	-0.0656323914633845	6.67349245181653	8.0729294477597	0.00449314186786649	0.0257092880331478	-0.0558943790204649	6.67349245181653	5.87990801321021	0.0153146217922539	0.0478419594018944
FBgn0030357	0.170768933063195	3.74592311320859	6.82377313436055	0.00899523261931043	0.0271017106095487	0.273974460510128	3.74592311320859	18.0237080846068	2.18170924323308e-05	0.000257344964675941	0.247640485096931	3.74592311320859	14.7466324914866	0.000122966953904587	0.000796314361021886
FBgn0000395	-0.237721571480748	5.08834665556655	6.66594686282865	0.00982724287112769	0.0291839042351617	-0.271804924764184	5.08834665556655	8.76493463636392	0.00307077081237666	0.018926539794687	0.282528549836847	5.08834665556655	9.59090708133025	0.00195543319761528	0.00863093970818395
FBgn0011674	-0.1549842342355	3.64723426472505	6.6147916031542	0.0101135173261464	0.0299157717572051	-0.158895873330392	3.64723426472505	7.10638273140255	0.007680995111583	0.0397667952317524	0.302282421026976	3.64723426472505	27.218906544478	1.81673394467681e-07	2.34194854940976e-06
FBgn0028693	0.100821005672942	5.45737915966685	6.54576522761985	0.0105134098617629	0.0308997472636047	0.134489443246647	5.45737915966685	11.8508996111302	0.000576334969915327	0.00463487518207305	0.119972000879682	5.45737915966685	9.44237901427704	0.00212028283551946	0.00925196765312318
FBgn0039684	-0.413591172343655	1.89148566626418	6.54382304623827	0.010524893192969	0.0309108288116678	-0.787760546972181	1.89148566626418	23.1797383699768	1.47543726516692e-06	2.24669922508247e-05	1.33437169486315	1.89148566626418	74.107414395341	7.39799430284477e-18	5.24873995797387e-16
FBgn0002921	-0.105393923138885	11.4264168576363	6.53871922774358	0.010555131355289	0.0309638738502168	-0.106754386560719	11.4264168576363	6.71156872237779	0.00957894220964062	0.047365569687113	-0.151573090433162	11.4264168576363	13.5234112440727	0.000235605763286113	0.00141127704862689
FBgn0053281	0.524409060113326	0.60919240844681	6.51961241182245	0.010669125217015	0.0312504224246391	0.788842308480151	0.60919240844681	15.1649142455988	9.85170458750914e-05	0.000972779655042913	-0.838524667699678	0.60919240844681	14.6626610204037	0.000128568110784031	0.000825905677457712
FBgn0019661	-0.2580305427419	9.53499013740822	6.4649956402377	0.0110019911671844	0.0319906106251647	-0.402779720673663	9.53499013740822	15.7221927888201	7.33584052922422e-05	0.000745888328969317	0.370970663133677	9.53499013740822	13.2297459558213	0.000275541154593913	0.00161414873315015
FBgn0039916	-0.14355358142383	6.20755850357795	6.38959600619108	0.0114791150912873	0.033176513079164	-0.173860034005342	6.20755850357795	9.40266279420349	0.00216670537497448	0.0141850335485342	-0.198070961712813	6.20755850357795	12.230587306023	0.000470123977386431	0.00256006762296972
FBgn0031630	-0.162203976649965	3.81267674673544	6.321980434295	0.0119250371261961	0.0342791133237414	-0.324590203073189	3.81267674673544	25.3619913058312	4.75189245923361e-07	8.26018620227577e-06	-0.359180031487173	3.81267674673544	31.0884735495879	2.4653100865628e-08	3.72408369835125e-07
FBgn0036484	0.0841332933525747	5.897667692265	6.23763390208585	0.0125063450271699	0.0355764100594695	0.0899667034226787	5.897667692265	7.23649971471089	0.00714361131067914	0.0375117922882044	0.081582960706661	5.897667692265	5.9651778851706	0.0145911284818411	0.0459726528672533
FBgn0266455	3.23351919675675	2.98278806244119	6.22336000528096	0.0126075629312268	0.0357687315625861	3.83603433360185	2.98278806244119	8.08574846224402	0.00446147015229524	0.0255880006698705	-5.17734690731956	2.98278806244119	10.7789390149582	0.00102661510150362	0.0049661209304049
FBgn0034399	-0.106455284831064	4.65586548276907	6.16904749084779	0.0130004586319951	0.0366446123535166	-0.122169951555514	4.65586548276907	8.29268304467216	0.00398051336865152	0.0233182611895684	0.145065354015042	4.65586548276907	12.1036196477973	0.000503240369463806	0.00271398437991235
FBgn0052475	-0.10468074188265	6.53122464438404	6.12871108765649	0.01330038000639	0.0373471239229561	-0.173247952514958	6.53122464438404	16.8646887940873	4.01414572927848e-05	0.000440406503952225	0.119562938454335	6.53122464438404	8.11108141291589	0.00439954727555255	0.0171296194330253
FBgn0038665	-0.137625655415518	5.3198331082247	6.12817578852457	0.0133044077046904	0.0373474844652769	-0.373650660837005	5.3198331082247	45.0409796211692	1.9295401934906e-11	1.10665484869778e-09	-0.20884551609103	5.3198331082247	14.2152367431058	0.000163044958277533	0.00101802125839779
FBgn0027790	-0.135549112010976	5.92477185571925	6.12741847926966	0.0133101079940686	0.0373525386367388	-0.213859053249302	5.92477185571925	15.3021605642946	9.16116708281834e-05	0.000910224671361349	-0.189137194085879	5.92477185571925	11.9963963108967	0.000533035236195773	0.00285059268134177
FBgn0000121	0.137163558710391	13.370887536841	6.05709702052491	0.0138505179782689	0.0387103184113975	0.192500188950889	13.370887536841	11.9274379727393	0.00055313193454017	0.00446807649518733	-0.385666544861974	13.370887536841	47.795101554178	4.73172789082516e-12	1.30231292351504e-10
FBgn0051852	0.103609535896945	4.47334086636488	5.90815582373167	0.0150709411712287	0.0415394171332456	0.11210839876236	4.47334086636488	7.07539788742782	0.00781494660397567	0.0403077859843182	0.129881375210521	4.47334086636488	9.57275592861273	0.00197486099598519	0.00870065253888965
FBgn0017567	0.0885089794606314	6.89512283636487	5.88266617360228	0.0152906506804782	0.0420415025948198	0.131681829974394	6.89512283636487	13.1202973358914	0.000292113670334363	0.002552796290568	0.103935175722779	6.89512283636487	8.1756410518456	0.00424566619619827	0.0166493554973376
FBgn0031213	0.0823058936568292	7.10305577672273	5.88244084656496	0.0152926075423212	0.0420415025948198	-0.0908744948559049	7.10305577672273	7.18030207120811	0.00737082966781152	0.0384145188030356	0.105746794880441	7.10305577672273	9.79228991593235	0.00175245092920539	0.00786918659162177
FBgn0036821	-0.110770487080798	8.25881330260308	5.8326337184479	0.0157315544685049	0.0429523456953649	-0.129266919071925	8.25881330260308	7.95862192933559	0.00478588392892506	0.0270242809125587	-0.245713256932355	8.25881330260308	28.6874800335857	8.50518246350717e-08	1.17381322241314e-06
FBgn0041702	0.134615997086223	2.96722946390636	5.77669978138582	0.0162400061994654	0.0441142312474419	0.150584397678589	2.96722946390636	7.49761702689904	0.00617806867102967	0.0332996858363096	0.166998415842376	2.96722946390636	9.3442610084406	0.00223684832743874	0.0097163416236772
FBgn0036058	-0.0777398078839262	7.16970152254673	5.74744531425583	0.0165126529374713	0.0447406477609901	-0.158978228629176	7.16970152254673	24.1335701183482	8.98797205808364e-07	1.44198988898367e-05	0.107748739846874	7.16970152254673	11.2033595014738	0.000816493770373209	0.00409658320200869
FBgn0034253	-0.17311129655692	3.13717423352354	5.72708954067263	0.0167051464231573	0.0451727533712595	-0.261881867564788	3.13717423352354	13.2177245669105	0.000277314081279907	0.00244352738776353	-0.443627502505437	3.13717423352354	37.333932651414	9.95375603268939e-10	1.95764014950922e-08
FBgn0034914	0.081585092170046	6.33290142296064	5.69820419928733	0.0169822797898971	0.0458444971329296	0.126446473296477	6.33290142296064	13.8542474179619	0.000197549717378164	0.00179348928251001	0.136721394659577	6.33290142296064	16.2468133421005	5.56030367748026e-05	0.000396549431294907
FBgn0051721	-0.11847965597849	4.55796085295658	5.62063087966843	0.0177502582924028	0.0475691029447773	-0.155093330776069	4.55796085295658	9.77538730183369	0.00176863461132337	0.0119463909077964	-0.168757046709929	4.55796085295658	11.5879740734794	0.000663796882405551	0.00345159964152029
FBgn0261802	-0.0940058369632048	7.46236842308394	5.58087092864285	0.0181576906913474	0.0485032433336282	-0.134951174975886	7.46236842308394	11.5342554150138	0.000683254371925545	0.00535532763854572	-0.124386241575267	7.46236842308394	9.80565962674353	0.00173975622977103	0.00781951439171608
FBgn0039102	-0.16911148320813	6.84968225540918	5.5479232473251	0.0185026275006638	0.0493231745620256	-0.287972238213588	6.84968225540918	16.1075792120228	5.98440551174441e-05	0.000621003640211138	0.486618309698141	6.84968225540918	46.2341030229626	1.04934503497032e-11	2.71246632869176e-10
FBgn0036316	0.114299192457733	7.58781130885685	5.52795828239913	0.0187149316770337	0.0497921154451746	-0.26240247868383	7.58781130885685	29.0619615848568	7.00999354267925e-08	1.49869906588799e-06	0.297909496425593	7.58781130885685	37.742830503909	8.07128137880619e-10	1.61729567042271e-08
