baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0029804	976.278895628306	-0.275824039531613	0.0543822298101592	-5.07195163740943	3.93756469497406e-07	4.3701036672609e-06
FBgn0013987	2884.98818883348	0.107058800903381	0.0265676975030068	4.02966048869174	5.58574695433461e-05	0.000375440591779768
FBgn0052758	2502.43407282482	-0.194728682349596	0.0342207523991615	-5.69036823265075	1.26765702200049e-08	1.90606263056839e-07
FBgn0053080	1484.54560423133	-0.317764621355054	0.0489347905578705	-6.49363403281075	8.3790150393574e-11	1.81982326637109e-09
FBgn0046687	293.392433553028	0.269524969351202	0.0634458555879911	4.24810993331797	2.15581606837064e-05	0.000161189744752958
FBgn0015794	894.102842899513	-0.105522090756721	0.0428288924054376	-2.46380620254666	0.0137470417908169	0.0419729570521022
FBgn0029825	268.83575855288	0.175299461019104	0.0621305005358471	2.82147189395267	0.00478038261972183	0.0175629093715749
FBgn0029831	2291.54888572599	0.873837605336755	0.122108752304459	7.15622417595408	8.29294891709364e-13	2.36398406928342e-11
FBgn0029834	2237.33557314267	-0.171007650144004	0.0650992184065497	-2.62687716273408	0.00861724353822127	0.0286483716102337
FBgn0029835	315.654907789491	-0.116864454086226	0.0483393599447204	-2.41758381202956	0.0156239354449907	0.0465462064361184
FBgn0003514	3042.4005702894	0.208839069333767	0.0362934464573721	5.75418125636142	8.70627049958308e-09	1.35591315195133e-07
FBgn0026060	106.716420778244	-0.279046564901719	0.0946674249579829	-2.94765137031636	0.00320197946726743	0.0125587876074887
FBgn0029840	1075.83166114971	-0.213488540746453	0.0563455961232872	-3.78891262911353	0.000151308112388096	0.000901261878391285
FBgn0029003	354.708239781216	-0.2333632467542	0.0454697599539359	-5.13227355918777	2.86263025641782e-07	3.27969767894377e-06
FBgn0027546	390.827608915813	-0.131988805413724	0.040666300834245	-3.24565556015797	0.00117180523489614	0.00530664328124599
FBgn0028982	2911.90494114433	-0.154917713823498	0.0285630956714067	-5.42370181459636	5.8377235741032e-08	7.76579394343895e-07
FBgn0029863	849.109675197956	-0.987310987805872	0.174355978711479	-5.66261618960402	1.49082363890175e-08	2.22070121514789e-07
FBgn0029864	1603.95978643486	-0.191536071566597	0.0561400702404571	-3.41175332959535	0.000645464936691881	0.00316714301415719
FBgn0029867	880.84411037342	0.135233994823708	0.0417663824615929	3.23786708001501	0.00120426902992925	0.00543823138550794
FBgn0029873	408.228057748907	0.131495202751729	0.0455044166361913	2.88972395367763	0.00385580249379386	0.014614513765555
FBgn0016974	31.0099008814524	0.97141749037989	0.397318695554187	2.44493274857087	0.0144879154502801	0.0438159943741024
FBgn0031277	75.4767772283257	-2.26444360218762	0.804964285256483	-2.81309822517915	0.00490666604058229	0.0178841657591793
FBgn0020545	1534.09710352688	0.23731841732042	0.0699187628126894	3.39420218226959	0.000688288574615358	0.00334981095917983
FBgn0002563	1208.43693956386	-1.49331518632277	0.231766279010342	-6.44319437969722	1.16984710099901e-10	2.48443359941652e-09
FBgn0020304	5375.2521008215	0.085365495032381	0.0267764129999546	3.18808553754103	0.00143218162897048	0.00631557810418015
FBgn0000442	91.2941393989553	-0.594874608088547	0.130618544258701	-4.55428906718136	5.25630363297537e-06	4.59351060188304e-05
FBgn0026438	12647.9034366073	-0.228668191518551	0.0449567337899626	-5.08640580044997	3.6491283558333e-07	4.06884183843672e-06
FBgn0003278	301.036539176121	-0.139595282166298	0.0580038711980482	-2.40665457809987	0.0160993891954697	0.0476117264970233
FBgn0002593	36654.6989665011	-0.184871094887327	0.0652657282426347	-2.83259070059009	0.00461724650178144	0.0170288744682567
FBgn0004583	972.426040111415	-0.24023579654223	0.065599392332515	-3.66216496830496	0.00025009271653856	0.00140245201346975
FBgn0031256	586.426933853048	0.321778440098573	0.0851072705991886	3.78085723855466	0.000156289280752211	0.000926897047086486
FBgn0027592	666.21143136212	0.0995951158133286	0.0342827663554567	2.90510732945786	0.00367127184398274	0.0140037601440329
FBgn0031263	1877.67549028851	0.290945270082505	0.0623990231661557	4.66265744750166	3.1215210073485e-06	2.87756768126891e-05
FBgn0031268	620.214147055474	0.133777584799011	0.0420193630311039	3.18371282068186	0.00145399185511778	0.00639702985223617
FBgn0031267	254.784125657272	0.29174250958998	0.0524682834918232	5.56035932899245	2.69219774735311e-08	3.84676200535874e-07
FBgn0005660	127.184501115191	0.901143560434145	0.108453215810703	8.30905338950044	9.64685144917779e-17	5.26905354693286e-15
FBgn0043364	2729.11352407298	-0.172970073429354	0.0568408999903926	-3.04305655713738	0.00234188314221552	0.00967668539091467
FBgn0031258	1068.13155407151	-0.140604398966144	0.048847280668826	-2.87844885203358	0.00399636080087791	0.0150165334448053
FBgn0031213	3146.60018852	0.100231181874512	0.032111037218865	3.12139346952104	0.00179997359073799	0.00768620020155526
FBgn0031216	2024.54156327298	-0.174305428586461	0.0464542451429084	-3.75219590911962	0.000175292393858313	0.00102750951552933
FBgn0001142	8085.6419359388	0.413623977285361	0.0746548548374872	5.54048331064015	3.01637986934889e-08	4.28013131683314e-07
FBgn0031229	743.059127257721	-0.114875108557638	0.0397572653655927	-2.88941172138703	0.00385963360527598	0.0146232478921413
FBgn0020622	1198.42204688346	0.123322372037675	0.0489125086930859	2.52128495006243	0.0116927122337467	0.0368882733118662
FBgn0031245	4022.43313088478	-0.162984734257733	0.0334363820672788	-4.87447278027224	1.09099426329083e-06	1.09764107707979e-05
FBgn0031238	499.124899673043	0.100360802085619	0.0388407879859182	2.58390231737845	0.00976894579003817	0.0318146762247486
FBgn0031239	688.076236466514	-0.297141760119806	0.0674838651570731	-4.40315265624145	1.06689037720185e-05	8.67459765096719e-05
FBgn0031232	108.207677297868	-0.458222979685856	0.0827474702702065	-5.53760710979512	3.06632170163116e-08	4.33814316960461e-07
FBgn0002931	133.428027130533	-0.373084271619595	0.0815683735645095	-4.5738839125502	4.78765175182684e-06	4.22637128838686e-05
FBgn0051973	856.991436240425	-0.294887768664116	0.0544548736315687	-5.41526862516054	6.11967603545603e-08	8.1183181534069e-07
FBgn0036975	3472.73154848174	-0.574902084452613	0.11614409659222	-4.94990362248963	7.42502410499676e-07	7.71332764399772e-06
FBgn0036985	53.8019733976013	0.41728426423104	0.158337596767901	2.63540860003525	0.00840360547186152	0.0281042803447654
FBgn0036993	950.235684670569	-0.2884199055668	0.063706921084155	-4.52729312072397	5.9744042524717e-06	5.18322861686359e-05
FBgn0036997	1136.65919991007	0.29120427349129	0.107019316248523	2.72104404792728	0.0065076089594815	0.0227871827164837
FBgn0037011	623.278692689898	0.174659048000486	0.0414122770210762	4.21756688026586	2.46952586011395e-05	0.000181249951633497
FBgn0037000	205.742598049173	-0.536832267951817	0.117290700418101	-4.57693803548103	4.71831142728585e-06	4.17670858138114e-05
FBgn0036995	731.542614392622	0.805807455511646	0.172995292246809	4.65797331849943	3.19337587791611e-06	2.93533149315551e-05
FBgn0028978	527.751893680521	0.323144047764695	0.0605809546395555	5.33408642513702	9.60267819005911e-08	1.21178460743592e-06
FBgn0037027	1719.59927718917	-0.0684086421067336	0.0258507836855748	-2.64628890709054	0.00813802794884345	0.0273686909038001
FBgn0011591	1122.67118407853	0.204938489223071	0.0422716830633126	4.84812702905923	1.24632587693373e-06	1.24217578036121e-05
FBgn0052432	3125.62336481757	-0.332186105905701	0.0493237815249122	-6.7348061246667	1.64148659870323e-11	3.98029332718469e-10
FBgn0027055	776.975687721499	0.0901147356282544	0.0324118997981933	2.78029785940772	0.00543090592791657	0.0195040183642988
FBgn0028402	311.950722193396	0.174560387219192	0.0425923066954871	4.0984018186009	4.16012631501604e-05	0.000291269662611284
FBgn0028427	1577.22413845724	0.108485732496368	0.0312807482432429	3.46813099395098	0.000524091749366449	0.00267434777593599
FBgn0024150	627.148004983214	-0.150940320524127	0.0525474120534518	-2.87245964407513	0.00407290094777531	0.0152741759114299
FBgn0020294	571.150916878653	-0.222866223178433	0.0408315898946664	-5.45818136774403	4.81036162414937e-08	6.54455165285549e-07
FBgn0037071	642.539512529678	0.398550529154264	0.0602191179607747	6.6183388706203	3.63257558757862e-11	8.38380939224771e-10
FBgn0037093	1883.8723819811	-0.0930367329148434	0.0229357630133968	-4.05640452687362	4.9833919119179e-05	0.000340508960382725
FBgn0037094	3728.96876010304	-0.202527682398216	0.0487738039506441	-4.15238644505073	3.29026030450212e-05	0.000234131598785448
FBgn0015283	1728.30315289954	0.108203822859066	0.0414822807561105	2.60843475543776	0.00909573494659839	0.0300071821644481
FBgn0028663	1809.18712078605	0.153730269512188	0.0294406880315353	5.22169418552718	1.77293583382215e-07	2.11471723740331e-06
FBgn0037082	397.46075196314	0.262592513614469	0.0533527755439543	4.92181542454402	8.57450648424531e-07	8.7884051649515e-06
FBgn0022936	188.427223328984	0.181396795077448	0.0583834865068129	3.10698805314204	0.00189004036734803	0.00801497903862194
FBgn0037138	8487.42081383459	-0.0877047501957936	0.0248297139184081	-3.5322497264365	0.000412040045057314	0.00216247646660764
FBgn0037116	2193.74853934263	-0.0858221740964769	0.0249007290740482	-3.44657274255964	0.000567745695826777	0.00284407336539167
FBgn0037144	170.770950625282	-0.693399253555363	0.0848696131048717	-8.17017102102897	3.07952591736278e-16	1.52827457183942e-14
FBgn0029091	59.2713987067645	0.808874846619034	0.252691688183448	3.2010346380361	0.00136935069778331	0.00607205601081877
FBgn0000045	718.73270030086	0.2896917844498	0.0864879698078115	3.34950381068646	0.000809564420744837	0.00387313088006696
FBgn0000100	23759.4031500467	-0.145237274937788	0.0527028601010327	-2.75577596091302	0.00585530881094513	0.0208483820785251
FBgn0037151	175.352406457679	1.10027710083217	0.123268810147983	8.92583533102411	4.42348155178129e-19	3.38944850423689e-17
FBgn0027532	1742.29945537565	-0.0767721250169589	0.0245618452969296	-3.12566601119973	0.00177402906953981	0.00758894614919712
FBgn0037141	170.494882542594	0.212097322060564	0.0760690705246729	2.78822023981179	0.0052998500117389	0.0190906218173882
FBgn0027086	1589.70338134047	0.165267076918838	0.0592984242292132	2.78703994359127	0.00531919220708048	0.0191530913381266
FBgn0037166	541.55925198104	0.239471057256873	0.0691217811248315	3.46448041933984	0.000531256813411436	0.00269940464660729
FBgn0004449	5053.93991690342	-0.237874749089334	0.0538658822668725	-4.41605593519866	1.00518083938682e-05	8.22873682021105e-05
FBgn0028500	1829.39633110211	-0.108181607420481	0.0271027245721034	-3.99153993291993	6.56456315863953e-05	0.000433026073921828
FBgn0037181	35.0131488088423	1.15794776098228	0.13474999905645	8.59330440883484	8.45032769165645e-18	5.29001559677683e-16
FBgn0052451	6952.61746828396	-0.256582825962931	0.0403345598117799	-6.36136422859869	1.99969624139929e-10	4.07512565960051e-09
FBgn0037186	553.160262183274	-0.189264689135458	0.0705708884497924	-2.68190883369861	0.00732034059919961	0.0251756632887375
FBgn0037184	334.862056271512	0.186935797608168	0.054542426718884	3.42734654201672	0.000609510693944907	0.0030216839682217
FBgn0037182	1468.49231696028	0.0887172297674464	0.035170220768647	2.52250989128094	0.0116520673153615	0.0368085424625766
FBgn0037171	25.9671326924768	-0.637415947902091	0.233579689790701	-2.72890142320699	0.00635456964170291	0.0223764955986141
FBgn0037203	258.810915228014	-0.180507456644783	0.0566836967004066	-3.18446867710179	0.00145020004558769	0.00638621426971905
FBgn0046878	202.246557748677	-1.02973126252735	0.30855619155585	-3.33725684561726	0.000846097191299817	0.00402741658039826
FBgn0037410	394.996434496109	0.681052454863368	0.133820003646434	5.08931726427671	3.59354956939006e-07	4.02091329154416e-06
FBgn0037415	104.228957132781	-0.546115699819001	0.109893474445317	-4.96950071490138	6.71255233250922e-07	7.08070773576798e-06
FBgn0046876	238.312431444604	-0.537183214415072	0.101922002260162	-5.27053239244533	1.36028615901211e-07	1.66396179195632e-06
FBgn0037396	295.165571452635	1.02310467468455	0.136473339418064	7.49673657175215	6.54262803447768e-14	2.19878215137639e-12
FBgn0037374	1268.17731170501	-0.107602916230994	0.0328887673190873	-3.2717223843335	0.00106894483527521	0.00493176957238245
FBgn0028690	1906.47180738333	0.128954619279812	0.0315515394456766	4.08711021856279	4.36779645633981e-05	0.000303725770557558
FBgn0037387	5837.89741851445	-0.389765803005301	0.0451257289268262	-8.63732979554363	5.7542093957142e-18	3.67425450614338e-16
FBgn0003261	19393.1962402561	-0.0560433034419569	0.019616555204635	-2.85693909339979	0.0042774790897892	0.0159291192542772
FBgn0037391	2264.64208112724	0.317511147378973	0.0584775223224231	5.42962722716493	5.64718828636448e-08	7.55429740318422e-07
FBgn0037332	1177.84782009192	-0.168606802958319	0.0329569271438725	-5.11597462415932	3.12125024547166e-07	3.54210128567862e-06
FBgn0010051	3752.06077301895	-0.253087468888163	0.0545876852789851	-4.63634732989119	3.54619895883253e-06	3.21642932080474e-05
FBgn0041191	2448.51049935471	-0.165732300618952	0.0452750500442355	-3.6605658184149	0.00025165889593118	0.00140876031866092
FBgn0037345	139.828971073298	0.276221284574878	0.0747876298920079	3.693408722455	0.000221267955304938	0.0012609133105527
FBgn0051549	652.776350808771	0.170788755013188	0.0536302117289124	3.18456238577769	0.00144973058463751	0.00638621426971905
FBgn0037354	850.12534237101	0.333946782565267	0.0932360850571387	3.5817332137081	0.000341322254300884	0.00183558930471301
FBgn0037363	3385.31461936887	-0.203529515496546	0.0530316964692155	-3.83788430405378	0.000124098923923609	0.000759501273699888
FBgn0037368	170.227812784679	0.190329666858041	0.0640060901249836	2.97361808050433	0.00294311142951741	0.0117161767547455
FBgn0037370	463.54637701259	0.15727429648912	0.0631411729659662	2.49083583819219	0.0127442988553202	0.0394648866589903
FBgn0037360	1649.62731660835	0.130183192497092	0.0239572615824048	5.43397633528801	5.51118931045943e-08	7.39302117865272e-07
FBgn0037358	2100.81411455347	-0.130629053868624	0.0281785159967796	-4.63576768498219	3.55615187208284e-06	3.22240516847771e-05
FBgn0051548	1117.20080358298	0.283838060845075	0.0972002058224172	2.92013847546415	0.00349875881989658	0.0134420826221297
FBgn0044823	265.594462131409	0.229097028690743	0.0493634307186607	4.64102728184445	3.46681345249897e-06	3.1561068867873e-05
FBgn0037350	151.843486085607	0.17003180680888	0.0710344520919036	2.39365268262919	0.0166815367156399	0.0490561125767267
FBgn0037339	1802.36729873158	0.0790400674973642	0.0292278452662383	2.70427281851889	0.006845406066384	0.0237555432260239
FBgn0037327	1641.08746013215	0.16635397255736	0.0470245458979111	3.53759870256929	0.000403783236041093	0.00212379782251597
