probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
FBgn0024997	0	burg	1	22.1777777778	179.182887739	15.9031811431	476.095752669	0.60032869076	0.511512844262	0.330675697968	0.0161310775564	0.120894726788
FBgn0024975	0	yule-walker	1	26.7919463087	22.0609024649	8.57517253259	162.011792187	0.531271188603	0.427109230515	0.123920008128	0.033048170398	0.178732566952
FBgn0003996	0	burg	1	21.2340425532	4.49137991469	11.3387067807	7.80850742574	0.752886316981	0.697972165198	0.519977898237	0.00185368344335	0.0369007027
FBgn0040384	0	yule-walker	1	25.2658227848	126.393636431	23.1318985537	1594.66687098	0.619431343071	0.53486053042	0.0701491356381	0.0129404261638	0.106025151238
FBgn0024980	0	mle	1	24.1939393939	204.056404619	0.0561199435251	679.136067894	0.830528624165	0.792868318424	0.248629889691	0.000339573349592	0.0152790471424
FBgn0000092	0	burg	1	21.3475935829	10.0554559852	11.9909363622	35.7859351323	0.556528963722	0.457979844549	0.27447266547	0.0257569048237	0.155689107448
FBgn0040396	0	mle	1	22.5536723164	37.2732308461	20.0351434382	362.7716999	0.681279471452	0.61045268733	0.0892878347872	0.00582566042609	0.0695743441979
FBgn0003285	0	burg	1	21.1216931217	60.8583024951	8.58247200771	311.673381033	0.714043553243	0.650497676186	0.175533529131	0.00357560481826	0.0542942025172
FBgn0029664	0	mle	1	20.9005235602	132.297174934	16.0574623807	641.33734153	0.586310669007	0.494379706565	0.187297940397	0.0188379848298	0.131797091819
FBgn0015286	1	default	1	24	123.133024078	8.80525754625	1748.27581297	0.492642960677	0.379896951938	0.0723006570491	0.0471966970549	0.212929799525
FBgn0004368	1	default	1	24	295.228023351	22.6917143318	2772.26426082	0.835338803243	0.798747426185	0.0831300885606	0.000298305117546	0.0140747114081
FBgn0003449	1	mle	1	23.0751445087	37.6187385292	17.9430551848	679.550953478	0.697112244833	0.629803854796	0.0495992516884	0.00463199118423	0.0606911238886
FBgn0010014	1	mle	2	26.6133333333,21.3475935829	251.73876595,178.559646785	20.0285022601,6.07546854022	2208.11839128	0.817019976859	0.712459963636	0.0863027859771	0.0101146715942	0.0924411493596
FBgn0029766	1	mle	1	24.0481927711	3019.87038355	10.6226305055	5125.33553768	0.764672617773	0.712377643944	0.490120612306	0.00148773673581	0.0328330471328
FBgn0029768	1	mle	1	24.6419753086	153.906998387	1.61015191219	1099.43362261	0.642660761337	0.563252041634	0.140578119939	0.00974682536859	0.0904644399512
FBgn0004687	1	mle	2	24.1939393939,21.3475935829	552.431364877,287.369711036	11.2494989191,4.56294586049	4114.71641718	0.831019456122	0.734459145334	0.0805333538977	0.00775257801635	0.0793314019665
FBgn0029762	0	burg	1	23.0751445087	273.220972075	2.4404613943	1935.39364302	0.618450542136	0.533661773722	0.141613288695	0.0130911796781	0.106803508481
FBgn0000394	0	mle	1	24.3414634146	109.293584075	8.53628506038	1376.11280957	0.700535166411	0.633987425613	0.0674925707904	0.00440104932194	0.0592623330905
FBgn0029791	1	burg	1	23.2093023256	392.968408342	9.68143153311	1376.64391001	0.886432355379	0.861195101018	0.219002295469	5.60590564848e-05	0.00716485302432
FBgn0029820	0	burg	1	20.9005235602	287.005572759	17.0459936386	2586.90386709	0.557010666052	0.458568591841	0.10064008267	0.0256312456787	0.155082799186
FBgn0029821	0	yule-walker	1	26.972972973	16.5520870214	7.90948349696	52.5223195146	0.660064695665	0.584523516924	0.263386329256	0.00778544103186	0.0795460295484
FBgn0261383	1	mle	1	20.0603015075	53.4522764735	8.4397612848	966.362523476	0.556470903196	0.457908881684	0.051424952922	0.0257720830629	0.155689107448
FBgn0052756	1	yule-walker	1	23.6213017751	29.5127565231	11.6639321827	355.113915542	0.586454479014	0.49455547435	0.0856439290431	0.0188085340001	0.131687235857
FBgn0029826	1	burg	1	20.7916666667	32.7969044807	11.736258973	211.585675081	0.511264785502	0.402656960058	0.157716510941	0.0398869973506	0.195716014664
FBgn0029831	0	default	1	24	683.109979172	15.8965305807	2056.66495107	0.662945951185	0.588045051448	0.304012709749	0.0074928660337	0.0781323455477
FBgn0029834	0	burg	1	21.2340425532	319.609516212	9.64176813769	2512.99835935	0.8841373057	0.858390040299	0.0985982504057	6.1340357903e-05	0.00716485302432
FBgn0029835	0	burg	1	24.95	41.0224596161	1.2106220029	360.158885713	0.743559360423	0.686572551628	0.115292693209	0.00218998344153	0.0407294396174
FBgn0029843	0	burg	1	22.0552486188	200.490621732	10.42778984	1379.84277873	0.782115386257	0.733696583203	0.119915963233	0.00105200918907	0.0272328216566
FBgn0029839	0	burg	1	24.6419753086	100.08747774	17.9689287603	701.094616164	0.695097938574	0.627341924924	0.13903071227	0.00477223281558	0.0616848122909
FBgn0029838	0	yule-walker	1	21.5783783784	30.2339371958	2.60674425305	137.32510773	0.621485977106	0.537371749797	0.198867133394	0.0126289976061	0.104727739455
FBgn0029851	0	burg	1	22.8114285714	27.6673767821	2.01622039444	95.0049055465	0.665739447467	0.591459324682	0.258168394489	0.00721743814041	0.0770664687947
FBgn0029868	0	burg	1	26.7919463087	187.536229683	19.8849716962	2582.34407268	0.573548071824	0.478780976674	0.0653722551885	0.0215980912023	0.14139884999
