pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0003372	0.00453212773300047	0.0143693667778281	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	41.6484796248234	40.7249650071865	66.7295252195731	29.1340488497692	56.4108480339492	100.884228407465	45.3290199008523	47.4356521871429	97.250747674922	16.9881765186981	57.9818882926554	105.058234798085
FBgn0031650	0.00975144498827365	0.0229858280221392	0.0685645005959847	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	100.650492426656	76.9249339024635	83.6230759080727	94.1253885915621	99.1739102532333	88.4153911885646	74.7928828364062	87.806420005988	116.073473031358	75.385033301723	71.8283093774686	91.2044016378977
FBgn0032859	0.019595337033531	0.0361293872073606	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1141.86248304724	1114.95904197453	1194.37403367692	1283.01868973022	1044.5105410157	1041.71467310629	964.374898390632	1127.35369134125	1250.66552923878	1308.08959193976	1097.32887097145	957.068974149584
FBgn0031692	0.00451171302728418	0.0143336080701623	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3532.02245262738	3129.48731099669	2548.39212136015	3575.64422613898	3057.10402248499	2417.82088981036	3645.58642552604	3748.42579197976	2844.32294275041	3531.41719382437	3095.54051377356	2439.42912228959
FBgn0033539	0.0253761665468845	0.0427256250140635	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	524.076701945694	686.89440978788	792.307527290628	623.020429248911	642.355785676905	739.061987883899	567.745974258175	628.774708778511	682.846647652947	580.783284732992	639.531573854811	670.756422172387
FBgn0015872	0.00152982111839878	0.00755849941588374	0.0170205845596442	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1180.04025603666	1412.70378613818	1664.85942035163	1778.2975201763	1029.04305042575	873.952135979273	1159.2896839643	1463.44033343313	1498.4980797652	1555.4799124933	1006.46173260236	830.075503514537
FBgn0050026	0.00425074579333445	0.013863396097826	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	623.57029216055	773.774335136544	1404.69873974874	699.217172394461	763.366153233603	1317.16262257836	616.474670651591	694.377206484135	1176.42033477728	972.573105695468	1010.78873919137	1508.9133283637
FBgn0033010	0.00214317953833903	0.00916904732986186	0.0259551023081566	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2859.8622675712	2334.89799374536	2389.59274488826	2805.83301230085	2425.66646545982	2364.54494896597	2907.85662663967	2203.23465371347	2334.01794419813	2849.76661101161	2457.73974255435	2633.38278653221
FBgn0026238	0.000218550228875709	0.00240360316175876	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2738.38753533214	2134.89316559896	2044.11963330844	2676.97087315764	2163.62897781825	1771.70841574008	2896.52437166446	2087.16869623429	2257.68133580813	2651.21729794933	2006.86565598012	1921.06486487926
FBgn0013348	0.0129025207353557	0.0275412251548409	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	562.254474935115	465.169600304308	466.261999002587	533.377202018852	452.196636659238	461.346977099305	525.816630849886	470.319445089545	499.847928909814	604.142027446202	490.682547193069	479.111730123133
FBgn0032949	0.011533240210274	0.0256658509807671	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	10247.8397921301	10257.2611864767	11527.3143122977	10092.7068457643	9860.07032490173	11547.2767953578	10358.8142728423	9398.31474822713	13274.2042041447	11173.9731051737	10075.0021418372	12879.4468945872
FBgn0000611	0.0259761173738211	0.0433458019211409	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	4138.23921161092	3488.77200228231	3843.28278163364	4014.89603956627	3392.83955352575	3602.36042560587	4215.59885077926	3716.12917772469	3638.01452861348	3876.48952936043	3170.83042842223	3899.85403459264
FBgn0028397	0.0140030983497373	0.0289532933858028	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2684.01313137751	2079.68821303366	2609.20890383875	2410.28227214821	2434.76498933626	2839.49429394044	2638.1489582296	2089.18723462523	2797.26612935931	2710.67591576477	2211.10036698111	3062.85161449801
FBgn0030718	0.000298647077875309	0.00286252284797571	0.0064868699700037	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3771.50121047012	3534.02196340141	2833.8931279958	3514.01450741832	3569.35091672875	2982.31915662966	3703.38092589963	3569.78514438137	2547.34216490441	3523.98486659744	3415.73900135986	2761.53074326394
FBgn0040064	0.0262334041845157	0.0436083872299116	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6402.29684010479	5402.84535762008	4251.26203076091	5927.65840058766	5166.14185704457	4739.29167383831	6666.76560191785	4511.43330375593	4318.76976233793	5577.43070329508	5696.07147376504	5082.04779759526
FBgn0032161	0.010546713760007	0.0242200523268255	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	328.560228151384	296.839744941271	233.130999501294	294.702109518819	280.234535394457	215.370824690093	317.303139305966	261.400721627022	218.552755527513	353.566423795405	289.909441463277	270.149746623646
FBgn0032167	0.000101942338038229	0.00160680603198032	0.00308253694560086	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1722.62739337117	1146.6340147579	1313.47356603084	3335.84859329857	2967.0286361082	2609.38757071892	1623.91213794803	992.111619148117	1381.37889976959	3285.08863430325	3596.60787678024	2913.922908026
FBgn0032156	0.0216215184676078	0.0385758402558506	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	8753.12213448371	9633.71672225557	10913.2337447707	8206.83745291191	9009.35834245427	10058.9510436836	8884.48790056704	9792.93900365634	9534.75609999934	8599.20260155851	9044.30917233644	10218.3564417346
FBgn0015789	0.0366316284925289	0.0534042597662395	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2923.49188922024	2909.57249995788	3371.95271742451	2925.73082872105	3249.08287627795	3393.79078485336	2788.86794939994	2933.94555123456	3260.5143145205	3090.78636537064	3163.90721787982	3647.02157941922
FBgn0031099	0.00174418965849195	0.00811637164580869	0.0175648301498911	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1006.50492426656	914.954213828124	714.59719412353	1027.53549212455	926.22973062194	818.409133822354	1073.16454615268	971.926235238694	670.298164081989	983.190716019654	821.265850592985	653.439130722153
FBgn0003654	9.1061576848439e-06	0.000515865066710019	0.00104558269572436	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	934.776987134924	1179.21398676365	1577.85763430586	1021.93279042267	1236.48939480866	1582.40879614405	1047.10035970969	1131.39076812313	1467.1268708378	1037.340528673	1183.00360143373	1605.89016048501
FBgn0000084	0.0032338047877205	0.0118289330230882	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3294.85749920825	3257.99720057492	2617.655679183	3497.20640231268	2882.41236405728	2302.20076287147	3214.96073646795	3138.8271979152	2399.89748294565	3273.40926294665	2653.32044037734	2147.34413982898
FBgn0031090	0.000433259596207367	0.00357377225285589	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1280.69074846332	1419.03878069486	1609.11070307958	1267.33112496496	1472.14116320855	1738.83602670844	1220.48386083045	1275.7162630755	1704.50235172175	1238.01336380013	1478.10545080381	1791.76242205085
FBgn0061200	0.025529108272305	0.0428847801502829	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2594.93166106886	2691.46768736384	2909.06942855962	2357.61687615055	2778.68919186582	2910.90672528505	2341.24387787902	2858.25036157423	3682.97992807608	2388.96232294192	2877.45938168775	3393.03463814913
FBgn0011826	0.042099290874133	0.0581823552021123	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2218.93844223364	2251.63806528622	2517.98373012085	2133.50880807541	2241.87628315566	2480.16507590486	2256.25196556492	2160.84534750368	2279.64118205731	2126.70734793452	2311.48691984601	2603.36614801847
FBgn0011742	0.000592580668336698	0.00428448329842074	0.0113381088147656	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1612.7216832501	1873.34839033058	1913.19461547257	1975.51262008243	1884.30429481143	1690.0942084891	1707.77082476461	1916.60220219967	2006.71166438898	1971.6902372014	1817.34276738174	1710.94839528309
FBgn0040775	0.00735261359014314	0.019220843864773	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3904.54496482719	4610.9710380359	6608.75702934102	4454.14785299356	4204.4278833045	7389.48634818272	4476.24071520916	4879.81656010289	5075.86160445238	4656.88388818812	5000.28881425318	7524.9403781749
FBgn0033403	0.0309385820021783	0.0481411612084372	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	612.001270042543	565.624513988702	738.248165087429	460.542079894429	564.108480339492	618.907738319952	528.083081844929	541.977557967995	842.839813182657	594.586178154435	507.125172231285	833.538961804584
FBgn0033250	0.00782177401409766	0.0199286007072754	0.0549794965785133	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	10587.9690423995	12353.2393855132	15166.1851306005	12016.6746101894	12396.7387816542	13800.7357400099	11013.8186104096	12975.1647769768	13467.6599925303	10818.2831593135	12120.8108571184	13185.385710208
FBgn0034072	0.0235105810805416	0.04072379516172	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3092.39961214313	3156.63728766815	3918.45908219747	3113.98160590418	3391.92970113811	3765.58884010784	3016.64627440172	3217.55019516195	3906.76121842482	3715.1018524328	3221.88910617248	3821.34898001824
FBgn0025360	0.0363075231393485	0.0531184496673902	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	686.043011597785	775.584333581308	826.939306202052	670.083123544692	752.447924581871	863.7503600729	623.274023636719	788.239241662949	707.943614794862	685.897626942437	707.898277961077	780.4326013572
FBgn0031655	0.0441284239944095	0.0598698620730755	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	153.867994169486	146.609874025872	146.973890989946	138.947002206592	161.953725000693	166.629006470756	183.582530598452	176.622109207447	167.313114279436	160.325915895214	176.541868831369	165.091511825562
FBgn0031657	0.0365361665880155	0.053320286279585	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	237.164953419133	230.77480170739	168.09082935057	229.710769777026	214.725163484065	159.827822533174	208.51349154392	210.937261853465	191.364374457104	208.105162354052	186.061283327178	166.245997922244
FBgn0034071	0.00889895695376377	0.0216490020080287	0.0619153800478861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3728.69582863349	3942.17661269566	4737.79629058969	3480.39829720704	3940.57069088765	4807.30351321413	3808.77089716911	4074.41974211694	4055.25160734782	3377.46184412367	3947.09541048957	4784.19038465124
FBgn0031652	0.0411090831257366	0.0573357917529033	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	395.660556435822	330.324716169402	259.316003068468	340.644263474225	347.563612080139	290.183848003494	337.701198261349	390.587178647326	239.466894812442	333.392964179451	316.736882315103	293.239468557291
FBgn0015834	0.0318163861116444	0.0489968492939348	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3128.26358070896	3017.26740742133	2353.27161090798	3070.28053262952	3005.24243638926	2656.99585828199	2973.58370549591	2776.49955674107	2764.84921346767	2938.95453773478	2790.91924990767	2327.44397091141
FBgn0031664	0.0183961937660022	0.0346849953303503	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	247.577073325339	240.729793153592	193.43115538332	253.242116924917	250.209406602194	207.436110096248	258.375413434858	221.029953808177	220.644169456006	247.390320553542	234.523757124024	157.010109148786
FBgn0031660	0.000181791431373795	0.00217019838623322	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1035.42747956158	931.244199830999	672.363317402281	1092.52683186635	989.919397757044	816.142072509827	1022.16939876422	943.666697765503	676.572405867468	1023.53763525156	942.422035085101	787.359517937294
FBgn0061515	7.7718050028368e-05	0.00139817055373207	0.00308253694560086	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2444.53437353477	2899.61750851168	3316.20400015246	2263.49148755899	2868.76457824261	3408.52668338479	2549.75736942294	2772.46247995918	3237.50876130708	2143.69552445322	2744.18757874642	3424.20576275955
FBgn0052580	0.0457219968858846	0.0611524257189109	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	45.1191862602253	28.9599751162215	31.2530687737241	56.0270170187869	62.7798147474596	80.480676594719	43.0625689058096	37.3429602324317	53.3310551765701	57.3350957506062	54.5202830214521	90.0499155412154
FBgn0051961	0.0366989957611747	0.0534634151197385	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	513.664582039488	587.344495325868	677.431382608831	596.127461079893	583.215380480023	642.711882101489	576.811778238345	631.802516364925	717.35497747308	576.536240603318	601.453915871575	640.739783658648
FBgn0053513	0.0209614773946171	0.0377946209060357	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1948.22332467229	1993.71328690738	2227.41465827866	1700.98023669037	2053.53683891328	2146.90706296335	1983.14462066229	2120.47457968484	2499.23964454907	1707.31174012916	1849.36261614037	2349.37920674838
FBgn0053516	0.0113047054357759	0.0253389450968859	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	694.141327080389	852.509267483771	1008.54497610342	859.454441068192	938.057811661317	1038.3140811375	780.79236779218	888.156892014591	904.536524073199	791.011969151882	885.305548110246	997.475987533463
FBgn0053526	0.0311792267533365	0.0483775109559882	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	8617.76457570304	8374.86280392231	7914.62849756203	8083.57801547058	7915.71577250578	7912.04398072026	8906.01918501995	8503.09297184424	8390.7526811137	7321.90407955889	7521.20285300699	7901.30284569331
FBgn0053547	0.000196527249918292	0.00226839750484936	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	7563.82666075264	7192.02882026914	9129.27479206515	6883.47931092816	7780.14776674677	8736.12076782394	7935.97815914171	7116.35709726691	9797.2285480252	7030.98155667619	7170.71531929765	9426.37897941056
FBgn0020493	4.17379599150618e-05	0.000966216138433615	0.00266651242483792	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1446.12776475081	1661.57857229321	1894.61170971522	1388.34948172554	1561.30669719769	1941.73801417963	1404.0663914289	1681.4424796549	1745.28492332736	1407.89512898711	1594.93462870692	1916.44692049253
